record_id,date,tide,time,location,count_1,count_2,count_3,mean_count,in_daily_total_yn,raw_datafile
306,4-May-01,high,16:15,C.Port corner,7300,,,7300,FALSE,BPPEEP01.xls
307,4-May-01,high,16:15,jetty side,1400,,,1400,FALSE,BPPEEP01.xls
308,4-May-01,high,16:25,jetty side,1200,,,1200,TRUE,BPPEEP01.xls
309,4-May-01,high,16:25,C.Port corner,10500,9000,,9750,TRUE,BPPEEP01.xls
310,4-May-01,high,16:35,pilings (east end),300,,,300,TRUE,BPPEEP01.xls
311,4-May-01,dropping,16:40,pilings,1200,,,1200,TRUE,BPPEEP01.xls
312,4-May-01,dropping,16:45,Bruns.corner,12000,,,12000,TRUE,BPPEEP01.xls
313,4-May-01,,,TOTAL,,,,24450,total,BPPEEP01.xls
314,5-May-01,rising,16:25,WNW side Bruns,1000,,,1000,TRUE,BPPEEP01.xls
315,5-May-01,rising,16:25,BP (mud bar),6500,,,6500,TRUE,BPPEEP01.xls
316,5-May-01,rising,16:25,Bruns.corner,0,,,0,TRUE,BPPEEP01.xls
317,5-May-01,rising,16:35,pilings (west end),0,,,0,TRUE,BPPEEP01.xls
318,5-May-01,rising,16:35,pilings (east end),0,,,0,TRUE,BPPEEP01.xls
319,5-May-01,rising,16:40,flying,1600,,,1600,TRUE,BPPEEP01.xls
320,5-May-01,rising,16:48,C.Port corner,800,,,800,TRUE,BPPEEP01.xls
321,5-May-01,rising,17:00,jetty side,0,,,0,TRUE,BPPEEP01.xls
322,5-May-01,high,17:42,C.Port corner,0,,,0,TRUE,BPPEEP01.xls
323,5-May-01,high,17:42,jetty side,800,,,800,FALSE,BPPEEP01.xls
324,5-May-01,dropping,17:50,pilings,0,,,0,FALSE,BPPEEP01.xls
325,5-May-01,dropping,18:00,Bruns.corner,0,,,0,FALSE,BPPEEP01.xls
326,5-May-01,dropping,18:00,WNW side Bruns,,,,,FALSE,BPPEEP01.xls
327,5-May-01,,,TOTAL,,,,9900,total,BPPEEP01.xls
328,6-May-01,rising,16:38,WNW side Bruns,0,,,0,TRUE,BPPEEP01.xls
329,6-May-01,rising,16:38,Bruns.corner,0,,,0,TRUE,BPPEEP01.xls
330,6-May-01,rising,16:47,mumblies (west),8000,10000,,9000,TRUE,BPPEEP01.xls
331,6-May-01,rising,16:47,mumblies (mid),150,,,150,TRUE,BPPEEP01.xls
332,6-May-01,rising,16:55,pilings,0,,,0,TRUE,BPPEEP01.xls
333,6-May-01,rising,17:00,C.Port corner,0,,,0,TRUE,BPPEEP01.xls
334,6-May-01,rising,17:10,jetty side,50,,,50,TRUE,BPPEEP01.xls
335,6-May-01,rising,17:12,flying,1500,,,1500,TRUE,BPPEEP01.xls
336,6-May-01,rising,17:25,jetty side(further),650,750,,700,TRUE,BPPEEP01.xls
337,6-May-01,rising,17:38,C.Port corner,0,,,0,TRUE,BPPEEP01.xls
338,6-May-01,rising,17:40,pilings,0,,,0,TRUE,BPPEEP01.xls
339,6-May-01,rising,17:45,Bruns.corner,0,,,0,TRUE,BPPEEP01.xls
340,6-May-01,rising,17:45,WNW side Bruns,2000,,,2000,FALSE,BPPEEP01.xls
341,6-May-01,,,TOTAL,,,,11400,total,BPPEEP01.xls
342,7-May-01,rising,16:45,WNW side Bruns,100,,,100,TRUE,BPPEEP01.xls
343,7-May-01,rising,17:02,Bruns.corner,7300,7200,,7250,TRUE,BPPEEP01.xls
344,7-May-01,rising,17:10,pilings,0,,,0,TRUE,BPPEEP01.xls
345,7-May-01,rising,17:18,C.Port corner,0,,,0,TRUE,BPPEEP01.xls
346,7-May-01,rising,17:18,jetty side,0,,,0,TRUE,BPPEEP01.xls
347,7-May-01,rising,17:23,C.Port corner,0,,,0,TRUE,BPPEEP01.xls
348,7-May-01,rising,17:23,jetty side,0,,,0,TRUE,BPPEEP01.xls
349,7-May-01,rising,17:35,Bruns.corner,0,,,0,TRUE,BPPEEP01.xls
350,7-May-01,rising,17:42,C.Port corner,0,,,0,TRUE,BPPEEP01.xls
351,7-May-01,rising,17:50,jetty side,0,,,0,TRUE,BPPEEP01.xls
352,7-May-01,,,TOTAL,,,,7350,total,BPPEEP01.xls
353,8-May-01,rising,17:20,Bruns.corner,500,,,500,FALSE,BPPEEP01.xls
354,8-May-01,rising,17:30,flying,200,,,200,FALSE,BPPEEP01.xls
355,8-May-01,rising,17:30,pilings,0,,,0,FALSE,BPPEEP01.xls
356,8-May-01,rising,17:30,flying,90,,,90,FALSE,BPPEEP01.xls
357,8-May-01,rising,17:35,C.Port corner,0,,,0,FALSE,BPPEEP01.xls
358,8-May-01,rising,17:35,jetty side,0,,,0,FALSE,BPPEEP01.xls
359,8-May-01,rising,17:50,C.Port corner,0,,,0,TRUE,BPPEEP01.xls
360,8-May-01,rising,17:50,flying,1300,,,1300,TRUE,BPPEEP01.xls
361,8-May-01,rising,17:55,pilings,0,,,0,TRUE,BPPEEP01.xls
362,8-May-01,rising,18:01,Bruns.corner,8700,,,8700,TRUE,BPPEEP01.xls
363,8-May-01,rising,18:02,WNW side Bruns,4000,,,4000,TRUE,BPPEEP01.xls
364,8-May-01,,,TOTAL,,,,14000,total,BPPEEP01.xls
365,9-May-01,dropping,7:55,Bruns.corner,450,430,,440,FALSE,BPPEEP01.xls
366,9-May-01,dropping,8:07,Bruns.corner,575,,,575,FALSE,BPPEEP01.xls
367,9-May-01,dropping,8:20,pilings,0,,,0,FALSE,BPPEEP01.xls
368,9-May-01,dropping,8:20,C.Port corner,0,,,0,FALSE,BPPEEP01.xls
369,9-May-01,dropping,8:20,jetty side,2200,,,2200,FALSE,BPPEEP01.xls
370,9-May-01,dropping,8:33,jetty side,2500,,,2500,TRUE,BPPEEP01.xls
371,9-May-01,dropping,8:33,jetty side,320,,,320,TRUE,BPPEEP01.xls
372,9-May-01,dropping,8:50,C.Port corner,950,,,950,TRUE,BPPEEP01.xls
373,9-May-01,dropping,9:00,pilings,800,,,800,TRUE,BPPEEP01.xls
374,9-May-01,dropping,9:05,Bruns.corner,5500,5100,,5300,TRUE,BPPEEP01.xls
375,9-May-01,dropping,9:10,WNW side Bruns,0,,,0,TRUE,BPPEEP01.xls
376,9-May-01,,,TOTAL,,,,9870,total,BPPEEP01.xls
377,10-May-01,,,,,,,,no survey,BPPEEP01.xls
378,11-May-01,dropping,9:10,Bruns.corner,3200,,,3200,FALSE,BPPEEP01.xls
379,11-May-01,dropping,9:15,pilings,0,,,0,FALSE,BPPEEP01.xls
380,11-May-01,dropping,9:20,C.Port corner,0,,,0,FALSE,BPPEEP01.xls
381,11-May-01,dropping,9:25,jetty side,770,,,770,FALSE,BPPEEP01.xls
382,11-May-01,dropping,9:33,C.Port corner,0,,,0,TRUE,BPPEEP01.xls
383,11-May-01,dropping,9:37,jetty side,200,,,200,TRUE,BPPEEP01.xls
384,11-May-01,dropping,9:40,pilings (west end),350,,,350,TRUE,BPPEEP01.xls
385,11-May-01,dropping,9:45,mumblies (outer),1700,2300,,2000,TRUE,BPPEEP01.xls
386,11-May-01,dropping,9:51,Bruns.corner,3900,3600,,3750,TRUE,BPPEEP01.xls
387,11-May-01,dropping,10:00,WNW side Bruns,0,,,0,TRUE,BPPEEP01.xls
388,11-May-01,,,TOTAL,,,,6300,total,BPPEEP01.xls
389,12-May-01,,,,,,,,no survey,BPPEEP01.xls
390,13-May-01,,,,,,,,no survey,BPPEEP01.xls
391,14-May-01,high,8:50,WNW side Bruns,0,,,0,FALSE,BPPEEP01.xls
392,14-May-01,high,9:05,C.Port corner,0,,,0,TRUE,BPPEEP01.xls
393,14-May-01,high,9:05,jetty side,60,,,60,TRUE,BPPEEP01.xls
394,14-May-01,high,9:15,mumblies (inner),140,,,140,TRUE,BPPEEP01.xls
395,14-May-01,high,9:20,pilings,280,,,280,TRUE,BPPEEP01.xls
396,14-May-01,high,9:25,pilings (west end),370,,,370,TRUE,BPPEEP01.xls
397,14-May-01,high,9:30,Bruns.corner,20,,,20,TRUE,BPPEEP01.xls
398,14-May-01,,,TOTAL,,,,870,total,BPPEEP01.xls
399,15-May-01,high,11:00,WNW side Bruns,0,,,0,FALSE,BPPEEP01.xls
400,15-May-01,high,11:20,jetty side,0,,,0,TRUE,BPPEEP01.xls
401,15-May-01,dropping,11:40,C.Port corner,0,,,0,TRUE,BPPEEP01.xls
402,15-May-01,dropping,11:50,pilings,0,,,0,TRUE,BPPEEP01.xls
403,15-May-01,dropping,11:55,Bruns.corner,30,,,30,TRUE,BPPEEP01.xls
404,15-May-01,dropping,11:57,WNW side Bruns,0,,,0,TRUE,BPPEEP01.xls
405,15-May-01,,,TOTAL,,,,30,total,BPPEEP01.xls
406,16-May-01,,,,,,,,no survey,BPPEEP01.xls
407,17-May-01,,,,,,,,no survey,BPPEEP01.xls
408,18-May-01,rising,14:30,Bruns dike,0,,,0,TRUE,BPPEEP01.xls
409,18-May-01,high,16:00,Bruns dike,0,,,0,TRUE,BPPEEP01.xls
410,18-May-01,,,TOTAL,,,,0,total,BPPEEP01.xls
411,18-Apr-02,dropping,10:00,WNW side Bruns,6000,,,6000,FALSE,BPPEEP2002.xls
412,18-Apr-02,dropping,10:00,Bruns.corner,25000,,,25000,FALSE,BPPEEP2002.xls
413,18-Apr-02,dropping,10:15,C.Port corner,0,,,0,TRUE,BPPEEP2002.xls
414,18-Apr-02,dropping,10:15,jetty side marsh,0,,,0,TRUE,BPPEEP2002.xls
415,18-Apr-02,dropping,10:20,mumblies (east end),5900,,,5900,TRUE,BPPEEP2002.xls
416,18-Apr-02,dropping,10:25,mid-mumblies,900,,,900,TRUE,BPPEEP2002.xls
417,18-Apr-02,dropping,10:25,pilings (east end),0,,,0,TRUE,BPPEEP2002.xls
418,18-Apr-02,dropping,10:25,pilings,0,,,0,TRUE,BPPEEP2002.xls
419,18-Apr-02,dropping,10:25,pilings (west end),0,,,0,TRUE,BPPEEP2002.xls
420,18-Apr-02,dropping,10:30,Bruns.corner,8000,,,8000,TRUE,BPPEEP2002.xls
421,18-Apr-02,dropping,10:30,Bruns. point,2500,,,2500,TRUE,BPPEEP2002.xls
422,18-Apr-02,,,TOTAL,,,,17300,total,BPPEEP2002.xls
423,19-Apr-02,dropping,9:35,WNW side Bruns,0,,,0,FALSE,BPPEEP2002.xls
424,19-Apr-02,dropping,9:55,C.Port corner,0,,,0,TRUE,BPPEEP2002.xls
425,19-Apr-02,dropping,9:55,jetty side marsh,6500,,,6500,TRUE,BPPEEP2002.xls
426,19-Apr-02,dropping,10:06,pilings (near marsh),4100,,,4100,TRUE,BPPEEP2002.xls
427,19-Apr-02,dropping,10:06,mid-mumblies(from pilings),7300,,,7300,TRUE,BPPEEP2002.xls
428,19-Apr-02,dropping,10:15,Bruns.corner,24500,,,24500,TRUE,BPPEEP2002.xls
429,19-Apr-02,,,TOTAL,,,,42400,total,BPPEEP2002.xls
430,20-Apr-02,high,9:20,WNW side Bruns,,,,,FALSE,BPPEEP2002.xls
431,20-Apr-02,high,9:25,Bruns.corner,35000,,,35000,FALSE,BPPEEP2002.xls
432,20-Apr-02,high,9:30,mumblies (west end),4000,,,4000,FALSE,BPPEEP2002.xls
433,20-Apr-02,high,9:35,mid-mumblies(from pilings),5000,,,5000,FALSE,BPPEEP2002.xls
434,20-Apr-02,high,9:45,C.Port corner,0,,,0,TRUE,BPPEEP2002.xls
435,20-Apr-02,high,9:45,jetty side marsh,0,,,0,TRUE,BPPEEP2002.xls
436,20-Apr-02,high,9:55,mumblies (east end),1300,,,1300,TRUE,BPPEEP2002.xls
437,20-Apr-02,high,9:55,flying to east,2000,,,2000,TRUE,BPPEEP2002.xls
438,20-Apr-02,high,9:55,mumblies (east end) far edge,6500,,,6500,TRUE,BPPEEP2002.xls
439,20-Apr-02,high,10:15,Bruns.corner,30000,,,30000,TRUE,BPPEEP2002.xls
440,20-Apr-02,,,TOTAL,,,,39800,total,BPPEEP2002.xls
441,21-Apr-02,,,,,,,,no survey,BPPEEP2002.xls
442,22-Apr-02,high,13:10,WNW side Bruns,0,,,0,FALSE,BPPEEP2002.xls
443,22-Apr-02,high,13:10,Bruns.corner,22000,,,22000,FALSE,BPPEEP2002.xls
444,22-Apr-02,high,13:15,mumblies(from pilings),18000,,,18000,FALSE,BPPEEP2002.xls
445,22-Apr-02,high,13:20,C.Port corner,0,,,0,TRUE,BPPEEP2002.xls
446,22-Apr-02,high,13:20,jetty side marsh,0,,,0,TRUE,BPPEEP2002.xls
447,22-Apr-02,high,13:25,mumblies (far east),50,,,50,TRUE,BPPEEP2002.xls
448,22-Apr-02,high,13:30,mumblies (east end),8000,,,8000,TRUE,BPPEEP2002.xls
449,22-Apr-02,high,13:35,pilings (near marsh),13000,14500,,13750,TRUE,BPPEEP2002.xls
450,22-Apr-02,high,13:42,Bruns.corner,15600,16400,,16000,TRUE,BPPEEP2002.xls
451,22-Apr-02,,,TOTAL,,,,37800,total,BPPEEP2002.xls
452,23-Apr-02,,,TOTAL,,,,67000,total,BPPEEP2002.xls
453,24-Apr-02,,,TOTAL,,,,129000,total,BPPEEP2002.xls
454,25-Apr-02,rising,16:15,C.Port corner,0,,,0,TRUE,BPPEEP2002.xls
455,25-Apr-02,rising,16:15,jetty side marsh,0,,,0,TRUE,BPPEEP2002.xls
456,25-Apr-02,rising,16:20,mumblies (far east),3000,,,3000,TRUE,BPPEEP2002.xls
457,25-Apr-02,rising,16:20,mumblies(from mid pilings),75000,80000,85000,87500,TRUE,BPPEEP2002.xls
458,25-Apr-02,rising,16:30,Bruns.corner,20000,33000,,26500,TRUE,BPPEEP2002.xls
459,25-Apr-02,,,TOTAL,,,,117000,total,BPPEEP2002.xls
460,26-Apr-02,rising,16:32,C.Port corner,15000,,,15000,TRUE,BPPEEP2002.xls
461,26-Apr-02,rising,16:32,jetty side marsh,0,,,0,TRUE,BPPEEP2002.xls
462,26-Apr-02,rising,16:35,marsh near footbridge,700,,,700,TRUE,BPPEEP2002.xls
463,26-Apr-02,rising,17:00,Bruns.corner,160000,200000,,180000,TRUE,BPPEEP2002.xls
464,26-Apr-02,,,TOTAL,,,,195700,total,BPPEEP2002.xls
465,27-Apr-02,rising,17:00,Bruns.corner,145000,,,145000,TRUE,BPPEEP2002.xls
466,27-Apr-02,rising,17:25,mumblies(from mid pilings),21000,,,21000,TRUE,BPPEEP2002.xls
467,27-Apr-02,rising,17:30,C.Port corner,0,,,0,TRUE,BPPEEP2002.xls
468,27-Apr-02,rising,17:30,jetty side marsh,0,,,0,TRUE,BPPEEP2002.xls
469,27-Apr-02,rising,17:35,mumblies(from mid pilings),46000,,,46000,FALSE,BPPEEP2002.xls
470,27-Apr-02,rising,17:40,Bruns.corner,47000,,,47000,FALSE,BPPEEP2002.xls
471,27-Apr-02,,,TOTAL,,,,166000,total,BPPEEP2002.xls
472,27-Apr-02,rising,17:50,Westham Is. marshes,,,,,FALSE,BPPEEP2002.xls
473,27-Apr-02,rising,19:00,Canoe Pass-Bruns Pt.,35000,,,,FALSE,BPPEEP2002.xls
474,28-Apr-02,rising,17:30,mumblies (west end),10000,,,10000,FALSE,BPPEEP2002.xls
475,28-Apr-02,rising,17:30,flying,23000,,,23000,FALSE,BPPEEP2002.xls
476,28-Apr-02,rising,17:35,C. Port corner,2000,,,2000,FALSE,BPPEEP2002.xls
477,28-Apr-02,rising,17:45,jetty side marsh,6000,,,6000,FALSE,BPPEEP2002.xls
478,28-Apr-02,rising,18:00,C. Port corner,1100,,,1100,TRUE,BPPEEP2002.xls
479,28-Apr-02,rising,18:00,jetty side marsh,7000,,,7000,TRUE,BPPEEP2002.xls
480,28-Apr-02,rising,18:15,flying,8300,,,8300,TRUE,BPPEEP2002.xls
481,28-Apr-02,rising,18:40,Bruns.corner,50000,40000,,45000,TRUE,BPPEEP2002.xls
482,28-Apr-02,rising,18:40,WNW side Bruns,12000,,,12000,TRUE,BPPEEP2002.xls
483,28-Apr-02,rising,19:15,mudflats,0,,,0,TRUE,BPPEEP2002.xls
484,28-Apr-02,,,TOTAL,,,,73400,total,BPPEEP2002.xls
485,29-Apr-02,dropping,8:30,Bruns.corner,3800,,,3800,FALSE,BPPEEP2002.xls
486,29-Apr-02,dropping,8:30,WNW side Bruns,50,,,50,FALSE,BPPEEP2002.xls
487,29-Apr-02,dropping,8:35,mid pilings (marsh edge),250,,,250,FALSE,BPPEEP2002.xls
488,29-Apr-02,dropping,8:40,flying towards Bruns Pt,500,,,500,FALSE,BPPEEP2002.xls
489,29-Apr-02,dropping,8:45,pilings east end marsh,150,,,150,FALSE,BPPEEP2002.xls
490,29-Apr-02,dropping,8:52,C.Port corner& side marsh,31000,,,31000,FALSE,BPPEEP2002.xls
491,29-Apr-02,dropping,9:15,C. Port corner,18000,18000,,18000,TRUE,BPPEEP2002.xls
492,29-Apr-02,dropping,9:15,jetty side marsh,12000,14000,,13000,TRUE,BPPEEP2002.xls
493,29-Apr-02,dropping,9:18,pilings (west end),2400,,,2400,TRUE,BPPEEP2002.xls
494,29-Apr-02,dropping,9:20,Bruns.corner,19000,,,19000,TRUE,BPPEEP2002.xls
495,29-Apr-02,,,TOTAL,,,,52400,total,BPPEEP2002.xls
496,30-Apr-02,dropping,9:10,Bruns.corner,4700,,,4700,FALSE,BPPEEP2002.xls
497,30-Apr-02,dropping,9:15,viewing corner,2300,,,2300,FALSE,BPPEEP2002.xls
498,30-Apr-02,dropping,9:20,west of pilings,4200,,,4200,FALSE,BPPEEP2002.xls
499,30-Apr-02,dropping,9:25,pilings marsh edge,1400,,,1400,FALSE,BPPEEP2002.xls
500,30-Apr-02,dropping,9:30,pilings (east end),600,,,600,FALSE,BPPEEP2002.xls
501,30-Apr-02,dropping,9:35,"CP corner, side marsh",31200,,,31200,FALSE,BPPEEP2002.xls
502,30-Apr-02,dropping,9:45,C. Port corner,21000,,,21000,TRUE,BPPEEP2002.xls
503,30-Apr-02,dropping,9:45,jetty side marsh,9000,,,9000,TRUE,BPPEEP2002.xls
504,30-Apr-02,dropping,9:50,marsh to east pilings,6000,,,6000,TRUE,BPPEEP2002.xls
505,30-Apr-02,dropping,9:50,mid to west pilings,9000,,,9000,TRUE,BPPEEP2002.xls
506,30-Apr-02,dropping,9:55,Bruns.corner,13500,,,13500,TRUE,BPPEEP2002.xls
507,30-Apr-02,,,TOTAL,,,,58500,total,BPPEEP2002.xls
508,1-May-02,dropping,9:00,WNW side Bruns,0,,,0,FALSE,BPPEEP2002.xls
509,1-May-02,dropping,9:12,Bruns.corner,11150,,,11150,FALSE,BPPEEP2002.xls
510,1-May-02,dropping,9:15,flying in to BP from CP,3000,,,3000,FALSE,BPPEEP2002.xls
511,1-May-02,dropping,9:20,pilings marsh,100,,,100,FALSE,BPPEEP2002.xls
512,1-May-02,dropping,9:40,"CP corner, side marsh",24000,,,24000,FALSE,BPPEEP2002.xls
513,1-May-02,dropping,10:00,C. Port corner,18000,,,18000,TRUE,BPPEEP2002.xls
514,1-May-02,dropping,10:00,jetty side marsh,8000,,,8000,TRUE,BPPEEP2002.xls
515,1-May-02,dropping,10:02,marsh near footbridge,200,,,200,TRUE,BPPEEP2002.xls
516,1-May-02,dropping,10:05,marsh to east pilings,330,,,330,TRUE,BPPEEP2002.xls
517,1-May-02,dropping,10:08,mid-pilings,1000,,,1000,TRUE,BPPEEP2002.xls
518,1-May-02,dropping,10:10,mid to west pilings,6000,,,6000,TRUE,BPPEEP2002.xls
519,1-May-02,dropping,10:12,Bruns.corner,15000,,,15000,TRUE,BPPEEP2002.xls
520,1-May-02,,,TOTAL,,,,48530,total,BPPEEP2002.xls
521,2-May-02,dropping,9:20,WNW side Bruns,0,,,0,AVG 1,BPPEEP2002.xls
522,2-May-02,dropping,9:30,Bruns.corner,3200,,,3200,AVG 1,BPPEEP2002.xls
523,2-May-02,dropping,9:32,viewing corner,900,,,900,AVG 1,BPPEEP2002.xls
524,2-May-02,dropping,9:37,marsh east of pilings,800,,,800,AVG 1,BPPEEP2002.xls
525,2-May-02,dropping,9:45,before CP corner,300,,,300,AVG 1,BPPEEP2002.xls
526,2-May-02,dropping,9:45,CP corner,4800,,,4800,AVG 1,BPPEEP2002.xls
527,2-May-02,dropping,9:46,jetty side marsh,5500,,,5500,AVG 1,BPPEEP2002.xls
528,2-May-02,dropping,10:05,outer end of side marsh,1600,,,1600,FALSE,BPPEEP2002.xls
529,2-May-02,dropping,10:10,outer end to marsh point,1700,,,1700,FALSE,BPPEEP2002.xls
530,2-May-02,dropping,10:15,at marsh spit,1600,,,1600,FALSE,BPPEEP2002.xls
531,2-May-02,dropping,10:18,inner marsh point,450,,,450,FALSE,BPPEEP2002.xls
532,2-May-02,dropping,10:20,jetty side to CP corner,2000,,,2000,FALSE,BPPEEP2002.xls
533,2-May-02,dropping,10:20,"CP corner, along dike",3000,,,3000,FALSE,BPPEEP2002.xls
534,2-May-02,dropping,10:21,banding marsh,800,,,800,FALSE,BPPEEP2002.xls
535,2-May-02,dropping,10:40,C. Port corner,7500,,,7500,AVG 2,BPPEEP2002.xls
536,2-May-02,dropping,10:40,before marsh at footbridge,3200,,,3200,AVG 2,BPPEEP2002.xls
537,2-May-02,dropping,10:45,marsh near footbridge,1000,,,1000,AVG 2,BPPEEP2002.xls
538,2-May-02,dropping,10:50,east end mumblies,0,,,0,AVG 2,BPPEEP2002.xls
539,2-May-02,dropping,10:50,east end pilings,0,,,0,AVG 2,BPPEEP2002.xls
540,2-May-02,dropping,10:50,mid-pilings mudflat,0,,,0,AVG 2,BPPEEP2002.xls
541,2-May-02,dropping,10:50,mumblies(from mid pilings),0,,,0,AVG 2,BPPEEP2002.xls
542,2-May-02,dropping,10:55,Bruns.corner,3400,,,3400,AVG 2,BPPEEP2002.xls
543,2-May-02,,,first sweep,,,,15500,total,BPPEEP2002.xls
544,2-May-02,,,second sweep,,,,15100,total,BPPEEP2002.xls
545,2-May-02,,,coalport/side marsh detail,,,,11150,total,BPPEEP2002.xls
546,2-May-02,,,coalport/side marsh first,,,,10600,total,BPPEEP2002.xls
547,2-May-02,,,coalport/side marsh second,,,,11700,total,BPPEEP2002.xls
548,2-May-02,,,TOTAL,,,,15300,total,BPPEEP2002.xls
549,3-May-02,high,9:10,WNW side Bruns,2000,3000,,2500,FALSE,BPPEEP2002.xls
550,3-May-02,high,9:25,Bruns.corner,11000,,,11000,FALSE,BPPEEP2002.xls
551,3-May-02,high,9:25,beyond mumblies,18000,,,18000,FALSE,BPPEEP2002.xls
552,3-May-02,high,9:28,west end pilings (near),3500,,,3500,FALSE,BPPEEP2002.xls
553,3-May-02,high,9:30,east pilings to CP corner,16000,,,16000,FALSE,BPPEEP2002.xls
554,3-May-02,high,9:30,CP corner up jetty side,4000,,,4000,FALSE,BPPEEP2002.xls
555,3-May-02,high,9:35,jetty side marsh,1700,1400,,1550,TRUE,BPPEEP2002.xls
556,3-May-02,high,9:35,CP corner,6000,5500,,5750,TRUE,BPPEEP2002.xls
557,3-May-02,high,9:45,east end mumblies,15500,,,15500,TRUE,BPPEEP2002.xls
558,3-May-02,dropping,9:50,pilings (inside mumblies),7000,,,7000,TRUE,BPPEEP2002.xls
559,3-May-02,dropping,9:55,west end pilings,1100,,,1100,TRUE,BPPEEP2002.xls
560,3-May-02,dropping,10:00,outer edge mumblies,15500,,,15500,TRUE,BPPEEP2002.xls
561,3-May-02,dropping,10:05,Bruns.corner,11100,,,11100,TRUE,BPPEEP2002.xls
562,3-May-02,,,TOTAL,,,,57500,total,BPPEEP2002.xls
563,4-May-02,rising,9:25,WNW side Bruns,200,300,,250,TRUE,BPPEEP2002.xls
564,4-May-02,high,9:48,C.Port to Bruns. corner,47775,49000,,48400,TRUE,BPPEEP2002.xls
565,4-May-02,,,TOTAL,,,,48650,total,BPPEEP2002.xls
566,5-May-02,rising,11:30,WNW side Bruns,200,300,,250,TRUE,BPPEEP2002.xls
567,5-May-02,rising,12:00,jetty side marsh,200,,,200,TRUE,BPPEEP2002.xls
568,5-May-02,rising,12:00,CP corner,0,,,0,TRUE,BPPEEP2002.xls
569,5-May-02,rising,12:10,outer east end mumblies,4000,,,4000,TRUE,BPPEEP2002.xls
570,5-May-02,rising,12:10,inner east end mumblies,7500,,,7500,TRUE,BPPEEP2002.xls
571,5-May-02,rising,12:20,outer west end mumblies,4700,,,4700,TRUE,BPPEEP2002.xls
572,5-May-02,rising,12:30,Bruns.corner,9400,,,9400,TRUE,BPPEEP2002.xls
573,5-May-02,rising,12:30,Bruns.corner(far water edge),1000,,,1000,TRUE,BPPEEP2002.xls
574,5-May-02,,,TOTAL,,,,27050,total,BPPEEP2002.xls
575,6-May-02,rising,14:00,WNW side Bruns,300,,,300,TRUE,BPPEEP2002.xls
576,6-May-02,rising,14:15,jetty side marsh,0,,,0,TRUE,BPPEEP2002.xls
577,6-May-02,rising,14:15,CP corner,0,,,0,TRUE,BPPEEP2002.xls
578,6-May-02,rising,14:15,east end mumblies,1000,,,1000,TRUE,BPPEEP2002.xls
579,6-May-02,rising,14:20,outer east end mumblies,4300,,,4300,TRUE,BPPEEP2002.xls
580,6-May-02,rising,14:20,inner east end mumblies,300,,,300,TRUE,BPPEEP2002.xls
581,6-May-02,high,14:35,Bruns.corner,30500,32700,,31600,TRUE,BPPEEP2002.xls
582,6-May-02,,,TOTAL,,,,37500,total,BPPEEP2002.xls
583,7-May-02,high,15:45,WNW side Bruns,0,,,0,FALSE,BPPEEP2002.xls
584,7-May-02,high,15:51,Bruns. corner,5000,,,5000,FALSE,BPPEEP2002.xls
585,7-May-02,high,15:55,outer west end mumblies,5000,,,5000,FALSE,BPPEEP2002.xls
586,7-May-02,dropping,16:10,jetty side marsh,0,,,0,TRUE,BPPEEP2002.xls
587,7-May-02,dropping,16:10,CP corner,0,,,0,TRUE,BPPEEP2002.xls
588,7-May-02,dropping,16:10,east end mumblies,550,650,,600,TRUE,BPPEEP2002.xls
589,7-May-02,dropping,16:20,west end pilings(water edge),3700,3400,,3550,TRUE,BPPEEP2002.xls
590,7-May-02,dropping,16:25,Bruns.corner(far water edge),5000,,,5000,TRUE,BPPEEP2002.xls
591,7-May-02,dropping,16:25,WNW side Bruns,2000,,,2000,TRUE,BPPEEP2002.xls
592,7-May-02,,,TOTAL,,,,11150,total,BPPEEP2002.xls
593,8-May-02,high,16:55,WNW side Bruns,0,,,0,FALSE,BPPEEP2002.xls
594,8-May-02,high,17:00,Bruns. corner,0,,,0,FALSE,BPPEEP2002.xls
595,8-May-02,high,17:00,outer west end mumblies,700,,,700,FALSE,BPPEEP2002.xls
596,8-May-02,high,17:07,jetty side marsh,0,,,0,TRUE,BPPEEP2002.xls
597,8-May-02,high,17:07,CP corner,0,,,0,TRUE,BPPEEP2002.xls
598,8-May-02,high,17:07,flying to intercauseway,30,,,30,TRUE,BPPEEP2002.xls
599,8-May-02,dropping,17:20,west end pilings (water edge),650,,,650,TRUE,BPPEEP2002.xls
600,8-May-02,dropping,17:30,Bruns. corner,0,,,0,TRUE,BPPEEP2002.xls
601,8-May-02,dropping,17:30,WNW side Bruns,0,,,0,TRUE,BPPEEP2002.xls
602,8-May-02,,,TOTAL,,,,680,total,BPPEEP2002.xls
603,9-May-02,high,17:26,WNW side Bruns,0,,,0,FALSE,BPPEEP2002.xls
604,9-May-02,high,17:30,west end mumblies,500,,,500,FALSE,BPPEEP2002.xls
605,9-May-02,high,17:35,pilings,0,,,0,FALSE,BPPEEP2002.xls
606,9-May-02,high,17:40,jetty side marsh,0,,,0,TRUE,BPPEEP2002.xls
607,9-May-02,high,17:40,CP corner,0,,,0,TRUE,BPPEEP2002.xls
608,9-May-02,dropping,17:50,mid pilings(on mumblies),650,,,650,TRUE,BPPEEP2002.xls
609,9-May-02,dropping,17:55,Bruns. corner (mumblies),3100,3600,,3350,TRUE,BPPEEP2002.xls
