survey_date,start_time,station,station_n,station_s,mumblies_yn,mud_yn,marsh_yn,tide_edge_yn,flying_yn,final_count,p_wesa,elev_min,elev_max,elev_median,elev_mean,elev_range,flow,total_precip,mean_temp,u,v,windspd,wind_deg,station_n_no,station_s_no,station_diff,year,julian_day,dos,n_s
1999-05-07,9:50,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,30550,99.52229299,1.43,4.3,3.295,3.024166667,2.87,4600,0.4,7.8,-18.58945953,-6.840402867,19.25,-164.5276272,8,,,1999,127,1.26667688,S
1999-05-07,0:00,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,8500,99.52229299,1.43,4.3,3.295,3.024166667,2.87,4600,0.4,7.8,-18.58945953,-6.840402867,19.25,-164.5276272,5,,,1999,127,1.26667688,N
1999-05-08,10:00,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,51000,97.71573604,1.56,4.3,3.135,2.978333333,2.74,4490,1.3,6.8,-9.18E-16,1.847296355,12.625,157.8364306,3,,,1999,128,1.407153361,N
1999-05-08,9:40,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,97.71573604,1.56,4.3,3.135,2.978333333,2.74,4490,1.3,6.8,-9.18E-16,1.847296355,12.625,157.8364306,8,,,1999,128,1.407153361,S
1999-05-08,9:40,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,10250,97.71573604,1.56,4.3,3.135,2.978333333,2.74,4490,1.3,6.8,-9.18E-16,1.847296355,12.625,157.8364306,8,,,1999,128,1.407153361,S
1999-05-08,9:40,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,15000,97.71573604,1.56,4.3,3.135,2.978333333,2.74,4490,1.3,6.8,-9.18E-16,1.847296355,12.625,157.8364306,5,,,1999,128,1.407153361,N
1999-05-10,14:00,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,46000,,1.82,4.27,2.84,2.944166667,2.45,4330,0,7.7,-2.817664106,2.729159388,8.291666667,160.9447199,3,,,1999,130,1.688106324,N
1999-05-10,13:45,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.82,4.27,2.84,2.944166667,2.45,4330,0,7.7,-2.817664106,2.729159388,8.291666667,160.9447199,8,,,1999,130,1.688106324,S
1999-05-10,13:45,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.82,4.27,2.84,2.944166667,2.45,4330,0,7.7,-2.817664106,2.729159388,8.291666667,160.9447199,8,,,1999,130,1.688106324,S
1999-05-10,13:45,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.82,4.27,2.84,2.944166667,2.45,4330,0,7.7,-2.817664106,2.729159388,8.291666667,160.9447199,5,,,1999,130,1.688106324,N
1999-05-11,15:50,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,15000,82.38341969,2.03,4.33,2.98,3.01875,2.3,4330,10.2,9.9,-0.7814168,12.50925243,13.66666667,93.6519699,3,,,1999,131,1.828582805,N
1999-05-11,15:25,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,5000,82.38341969,2.03,4.33,2.98,3.01875,2.3,4330,10.2,9.9,-0.7814168,12.50925243,13.66666667,93.6519699,8,,,1999,131,1.828582805,S
1999-05-11,15:25,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,82.38341969,2.03,4.33,2.98,3.01875,2.3,4330,10.2,9.9,-0.7814168,12.50925243,13.66666667,93.6519699,8,,,1999,131,1.828582805,S
1999-05-11,15:40,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,1650,82.38341969,2.03,4.33,2.98,3.01875,2.3,4330,10.2,9.9,-0.7814168,12.50925243,13.66666667,93.6519699,5,,,1999,131,1.828582805,N
1999-05-12,15:50,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,18200,,1.81,4.41,3.075,3.05375,2.6,4290,9.8,10.7,-4.167556264,-3.07818129,12.875,-147.9334752,3,,,1999,132,1.969059287,N
1999-05-12,15:25,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,4050,,1.81,4.41,3.075,3.05375,2.6,4290,9.8,10.7,-4.167556264,-3.07818129,12.875,-147.9334752,8,,,1999,132,1.969059287,S
1999-05-12,15:25,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.81,4.41,3.075,3.05375,2.6,4290,9.8,10.7,-4.167556264,-3.07818129,12.875,-147.9334752,8,,,1999,132,1.969059287,S
1999-05-12,15:25,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,470,,1.81,4.41,3.075,3.05375,2.6,4290,9.8,10.7,-4.167556264,-3.07818129,12.875,-147.9334752,5,,,1999,132,1.969059287,N
1999-05-13,15:50,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,2200,,1.27,4.5,3.225,3.040416667,3.23,4160,1.6,9.8,-1.981125407,7.343941453,10.375,104.2222343,3,,,1999,133,2.109535768,N
1999-05-13,15:35,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,6400,,1.27,4.5,3.225,3.040416667,3.23,4160,1.6,9.8,-1.981125407,7.343941453,10.375,104.2222343,8,,,1999,133,2.109535768,S
1999-05-13,15:35,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,1000,,1.27,4.5,3.225,3.040416667,3.23,4160,1.6,9.8,-1.981125407,7.343941453,10.375,104.2222343,8,,,1999,133,2.109535768,S
1999-05-13,15:45,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.27,4.5,3.225,3.040416667,3.23,4160,1.6,9.8,-1.981125407,7.343941453,10.375,104.2222343,5,,,1999,133,2.109535768,N
2000-04-17,16:35,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,0,14.1221374,1.64,4.37,3.025,3.065,2.73,1810,0,8.6,6.840402867,-15.97477455,13.875,-42.93991848,6,,,2000,108,-1.402376265,N
2000-04-17,16:40,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,9000,14.1221374,1.64,4.37,3.025,3.065,2.73,1810,0,8.6,6.840402867,-15.97477455,13.875,-42.93991848,3,,,2000,108,-1.402376265,N
2000-04-17,16:40,Brunswick Point (mud islet),Brunswick Point,,FALSE,TRUE,FALSE,FALSE,FALSE,5000,14.1221374,1.64,4.37,3.025,3.065,2.73,1810,0,8.6,6.840402867,-15.97477455,13.875,-42.93991848,3,,,2000,108,-1.402376265,N
2000-04-17,16:15,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,1000,14.1221374,1.64,4.37,3.025,3.065,2.73,1810,0,8.6,6.840402867,-15.97477455,13.875,-42.93991848,8,,,2000,108,-1.402376265,S
2000-04-17,16:20,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,10,14.1221374,1.64,4.37,3.025,3.065,2.73,1810,0,8.6,6.840402867,-15.97477455,13.875,-42.93991848,8,,,2000,108,-1.402376265,S
2000-04-17,16:30,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,0,14.1221374,1.64,4.37,3.025,3.065,2.73,1810,0,8.6,6.840402867,-15.97477455,13.875,-42.93991848,5,,,2000,108,-1.402376265,N
2000-04-18,17:00,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.44,4.41,3.2,3.090833333,2.97,1680,0,11.3,-3.762221577,0.677806598,9.375,-175.7227493,3,,,2000,109,-1.261899784,N
2000-04-18,17:00,Canoe Pass,Canoe Pass,,FALSE,FALSE,FALSE,FALSE,FALSE,18700,,1.44,4.41,3.2,3.090833333,2.97,1680,0,11.3,-3.762221577,0.677806598,9.375,-175.7227493,1,,,2000,109,-1.261899784,N
2000-04-18,16:20,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,2100,,1.44,4.41,3.2,3.090833333,2.97,1680,0,11.3,-3.762221577,0.677806598,9.375,-175.7227493,8,,,2000,109,-1.261899784,S
2000-04-18,16:20,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.44,4.41,3.2,3.090833333,2.97,1680,0,11.3,-3.762221577,0.677806598,9.375,-175.7227493,8,,,2000,109,-1.261899784,S
2000-04-18,16:30,Pilings to Brunswick Point,Brunswick Point,Pilings,FALSE,FALSE,FALSE,FALSE,FALSE,2550,,1.44,4.41,3.2,3.090833333,2.97,1680,0,11.3,-3.762221577,0.677806598,9.375,-175.7227493,3,5,2,2000,109,-1.261899784,N
2000-04-18,16:25,Pilings to View corner,View corner,Pilings,FALSE,FALSE,FALSE,FALSE,FALSE,7030,,1.44,4.41,3.2,3.090833333,2.97,1680,0,11.3,-3.762221577,0.677806598,9.375,-175.7227493,4,5,1,2000,109,-1.261899784,N
2000-04-19,17:55,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,0,71.3740458,1.15,4.27,3.18,3.028333333,3.12,1680,0.4,10.4,-5.246306626,9.01365351,13.58333333,132.6425436,6,,,2000,110,-1.121423303,N
2000-04-19,18:00,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,0,71.3740458,1.15,4.27,3.18,3.028333333,3.12,1680,0.4,10.4,-5.246306626,9.01365351,13.58333333,132.6425436,3,,,2000,110,-1.121423303,N
2000-04-19,18:00,Canoe Pass,Canoe Pass,,FALSE,FALSE,FALSE,FALSE,FALSE,24750,71.3740458,1.15,4.27,3.18,3.028333333,3.12,1680,0.4,10.4,-5.246306626,9.01365351,13.58333333,132.6425436,1,,,2000,110,-1.121423303,N
2000-04-19,17:42,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,71.3740458,1.15,4.27,3.18,3.028333333,3.12,1680,0.4,10.4,-5.246306626,9.01365351,13.58333333,132.6425436,8,,,2000,110,-1.121423303,S
2000-04-19,17:42,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,71.3740458,1.15,4.27,3.18,3.028333333,3.12,1680,0.4,10.4,-5.246306626,9.01365351,13.58333333,132.6425436,8,,,2000,110,-1.121423303,S
2000-04-19,17:52,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,7000,71.3740458,1.15,4.27,3.18,3.028333333,3.12,1680,0.4,10.4,-5.246306626,9.01365351,13.58333333,132.6425436,5,,,2000,110,-1.121423303,N
2000-04-20,18:30,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.09,4.32,3.29,3.030416667,3.23,1700,0,12.1,-8.27E-16,-2.311635649,8.041666667,-38.1499765,6,,,2000,111,-0.980946821,N
2000-04-20,18:33,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,34000,,1.09,4.32,3.29,3.030416667,3.23,1700,0,12.1,-8.27E-16,-2.311635649,8.041666667,-38.1499765,3,,,2000,111,-0.980946821,N
2000-04-20,18:18,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.09,4.32,3.29,3.030416667,3.23,1700,0,12.1,-8.27E-16,-2.311635649,8.041666667,-38.1499765,8,,,2000,111,-0.980946821,S
2000-04-20,18:18,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.09,4.32,3.29,3.030416667,3.23,1700,0,12.1,-8.27E-16,-2.311635649,8.041666667,-38.1499765,8,,,2000,111,-0.980946821,S
2000-04-20,18:25,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,2000,,1.09,4.32,3.29,3.030416667,3.23,1700,0,12.1,-8.27E-16,-2.311635649,8.041666667,-38.1499765,5,,,2000,111,-0.980946821,N
2000-04-21,9:50,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,0,66.66666667,1.16,4.5,3.215,3.1325,3.34,1760,9.2,11.6,-1.910129954,6.75,10.20833333,103.8591315,6,,,2000,112,-0.84047034,N
2000-04-21,10:00,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,29900,66.66666667,1.16,4.5,3.215,3.1325,3.34,1760,9.2,11.6,-1.910129954,6.75,10.20833333,103.8591315,3,,,2000,112,-0.84047034,N
2000-04-21,9:30,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,14300,66.66666667,1.16,4.5,3.215,3.1325,3.34,1760,9.2,11.6,-1.910129954,6.75,10.20833333,103.8591315,8,,,2000,112,-0.84047034,S
2000-04-21,9:30,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,3500,66.66666667,1.16,4.5,3.215,3.1325,3.34,1760,9.2,11.6,-1.910129954,6.75,10.20833333,103.8591315,8,,,2000,112,-0.84047034,S
2000-04-21,9:45,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,400,66.66666667,1.16,4.5,3.215,3.1325,3.34,1760,9.2,11.6,-1.910129954,6.75,10.20833333,103.8591315,5,,,2000,112,-0.84047034,N
2000-04-22,10:10,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,0,83.33333333,1.17,4.37,3.36,3.124583333,3.2,1940,5.8,11.3,-13.54288518,-7.963244437,17.625,-152.2917661,6,,,2000,113,-0.699993859,N
2000-04-22,10:15,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,26700,83.33333333,1.17,4.37,3.36,3.124583333,3.2,1940,5.8,11.3,-13.54288518,-7.963244437,17.625,-152.2917661,3,,,2000,113,-0.699993859,N
2000-04-22,10:00,Coal Port corner to Coal Port jetty side marsh,Coal Port,Coal Port,FALSE,FALSE,FALSE,FALSE,FALSE,25800,83.33333333,1.17,4.37,3.36,3.124583333,3.2,1940,5.8,11.3,-13.54288518,-7.963244437,17.625,-152.2917661,8,8,0,2000,113,-0.699993859,S
2000-04-22,10:10,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,0,83.33333333,1.17,4.37,3.36,3.124583333,3.2,1940,5.8,11.3,-13.54288518,-7.963244437,17.625,-152.2917661,5,,,2000,113,-0.699993859,N
2000-04-25,10:35,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,37000,,1.53,4.2,3.42,3.078333333,2.67,3110,4,9.6,-6.327372652,15.97477455,19.54166667,130.7379264,3,,,2000,116,-0.278564415,N
2000-04-25,9:45,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,42500,,1.53,4.2,3.42,3.078333333,2.67,3110,4,9.6,-6.327372652,15.97477455,19.54166667,130.7379264,8,,,2000,116,-0.278564415,S
2000-04-25,9:45,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,4500,,1.53,4.2,3.42,3.078333333,2.67,3110,4,9.6,-6.327372652,15.97477455,19.54166667,130.7379264,8,,,2000,116,-0.278564415,S
2000-04-25,10:25,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,3350,,1.53,4.2,3.42,3.078333333,2.67,3110,4,9.6,-6.327372652,15.97477455,19.54166667,130.7379264,5,,,2000,116,-0.278564415,N
2000-04-26,10:00,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,6000,,1.62,4.19,3.125,2.9575,2.57,3280,0.2,11.4,2.25742631,11.25833025,14.125,75.51019128,8,,,2000,117,-0.138087933,S
2000-04-26,10:05,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,500,,1.62,4.19,3.125,2.9575,2.57,3280,0.2,11.4,2.25742631,11.25833025,14.125,75.51019128,8,,,2000,117,-0.138087933,S
2000-04-26,10:20,Pilings to Brunswick Point,Brunswick Point,Pilings,FALSE,FALSE,FALSE,FALSE,FALSE,88150,,1.62,4.19,3.125,2.9575,2.57,3280,0.2,11.4,2.25742631,11.25833025,14.125,75.51019128,3,5,2,2000,117,-0.138087933,N
2000-04-29,15:45,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,73000,,1.94,4.25,2.905,2.999583333,2.31,2940,0.6,7.9,-2.431074487,12.80250079,13.79166667,101.4081667,3,,,2000,120,0.283341511,N
2000-04-29,15:45,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,1500,,1.94,4.25,2.905,2.999583333,2.31,2940,0.6,7.9,-2.431074487,12.80250079,13.79166667,101.4081667,8,,,2000,120,0.283341511,S
2000-05-01,15:45,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,80000,,1.89,4.29,3.005,3.043333333,2.4,3520,4.2,11.8,-4.29E-16,-1.291808908,9.375,-58.04858192,3,,,2000,122,0.564294473,N
2000-05-01,15:30,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,1750,,1.89,4.29,3.005,3.043333333,2.4,3520,4.2,11.8,-4.29E-16,-1.291808908,9.375,-58.04858192,8,,,2000,122,0.564294473,S
2000-05-01,15:30,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.89,4.29,3.005,3.043333333,2.4,3520,4.2,11.8,-4.29E-16,-1.291808908,9.375,-58.04858192,8,,,2000,122,0.564294473,S
2000-05-01,15:40,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,2000,,1.89,4.29,3.005,3.043333333,2.4,3520,4.2,11.8,-4.29E-16,-1.291808908,9.375,-58.04858192,5,,,2000,122,0.564294473,N
2000-05-02,17:25,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,9000,66.66666667,1.54,4.38,3.085,3.090416667,2.84,3790,1.8,10.9,-4.973130932,10.26313972,13.58333333,119.3353404,3,,,2000,123,0.704770955,N
2000-05-02,17:10,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,3000,66.66666667,1.54,4.38,3.085,3.090416667,2.84,3790,1.8,10.9,-4.973130932,10.26313972,13.58333333,119.3353404,8,,,2000,123,0.704770955,S
2000-05-03,16:35,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,150,,1.21,4.54,3.27,3.162083333,3.33,3800,5.8,10.7,-6.062177826,8.57E-16,10.375,174.1265674,6,,,2000,124,0.845247436,N
2000-05-03,16:35,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,22500,,1.21,4.54,3.27,3.162083333,3.33,3800,5.8,10.7,-6.062177826,8.57E-16,10.375,174.1265674,3,,,2000,124,0.845247436,N
2000-05-03,16:56,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.21,4.54,3.27,3.162083333,3.33,3800,5.8,10.7,-6.062177826,8.57E-16,10.375,174.1265674,8,,,2000,124,0.845247436,S
2000-05-03,16:56,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.21,4.54,3.27,3.162083333,3.33,3800,5.8,10.7,-6.062177826,8.57E-16,10.375,174.1265674,8,,,2000,124,0.845247436,S
2000-05-05,9:55,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,6500,,0.64,4.58,3.46,3.141666667,3.94,3970,2.9,8.6,-8.678119463,2.39E-15,15.08333333,153.9151927,3,,,2000,126,1.126200399,N
2000-05-05,9:40,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,0.64,4.58,3.46,3.141666667,3.94,3970,2.9,8.6,-8.678119463,2.39E-15,15.08333333,153.9151927,8,,,2000,126,1.126200399,S
2000-05-05,9:40,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,2500,,0.64,4.58,3.46,3.141666667,3.94,3970,2.9,8.6,-8.678119463,2.39E-15,15.08333333,153.9151927,8,,,2000,126,1.126200399,S
2000-05-05,9:45,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,0.64,4.58,3.46,3.141666667,3.94,3970,2.9,8.6,-8.678119463,2.39E-15,15.08333333,153.9151927,5,,,2000,126,1.126200399,N
2000-05-06,9:20,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,1200,97.6,0.44,4.61,3.46,3.070416667,4.17,3990,3.8,9.2,-6.74E-16,6.893654271,13.45833333,96.2196818,6,,,2000,127,1.26667688,N
2000-05-06,9:25,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,5650,97.6,0.44,4.61,3.46,3.070416667,4.17,3990,3.8,9.2,-6.74E-16,6.893654271,13.45833333,96.2196818,3,,,2000,127,1.26667688,N
2000-05-06,9:00,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,4750,97.6,0.44,4.61,3.46,3.070416667,4.17,3990,3.8,9.2,-6.74E-16,6.893654271,13.45833333,96.2196818,8,,,2000,127,1.26667688,S
2000-05-06,9:00,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,1500,97.6,0.44,4.61,3.46,3.070416667,4.17,3990,3.8,9.2,-6.74E-16,6.893654271,13.45833333,96.2196818,8,,,2000,127,1.26667688,S
2000-05-06,9:15,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,0,97.6,0.44,4.61,3.46,3.070416667,4.17,3990,3.8,9.2,-6.74E-16,6.893654271,13.45833333,96.2196818,5,,,2000,127,1.26667688,N
2001-04-18,0:00,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.84,4.29,2.985,3.035,2.45,996,10.1,9.8,-1.02606043,1.928362829,10.04166667,139.2420141,6,,,2001,108,-1.402376265,N
2001-04-18,15:10,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.84,4.29,2.985,3.035,2.45,996,10.1,9.8,-1.02606043,1.928362829,10.04166667,139.2420141,3,,,2001,108,-1.402376265,N
2001-04-18,15:18,Canoe Pass,Canoe Pass,,FALSE,FALSE,FALSE,FALSE,FALSE,32500,,1.84,4.29,2.985,3.035,2.45,996,10.1,9.8,-1.02606043,1.928362829,10.04166667,139.2420141,1,,,2001,108,-1.402376265,N
2001-04-18,15:15,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.84,4.29,2.985,3.035,2.45,996,10.1,9.8,-1.02606043,1.928362829,10.04166667,139.2420141,8,,,2001,108,-1.402376265,S
2001-04-18,15:18,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.84,4.29,2.985,3.035,2.45,996,10.1,9.8,-1.02606043,1.928362829,10.04166667,139.2420141,8,,,2001,108,-1.402376265,S
2001-04-18,15:12,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.84,4.29,2.985,3.035,2.45,996,10.1,9.8,-1.02606043,1.928362829,10.04166667,139.2420141,5,,,2001,108,-1.402376265,N
2001-04-19,16:20,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,600,,1.9,4.26,3.07,3.035833333,2.36,1070,0.2,9.7,1.389185421,4.999756634,11,47.39214649,6,,,2001,109,-1.261899784,N
2001-04-19,16:35,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,3500,,1.9,4.26,3.07,3.035833333,2.36,1070,0.2,9.7,1.389185421,4.999756634,11,47.39214649,3,,,2001,109,-1.261899784,N
2001-04-19,15:45,Canoe Pass,Canoe Pass,,FALSE,FALSE,FALSE,FALSE,FALSE,27500,,1.9,4.26,3.07,3.035833333,2.36,1070,0.2,9.7,1.389185421,4.999756634,11,47.39214649,1,,,2001,109,-1.261899784,N
2001-04-19,16:00,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.9,4.26,3.07,3.035833333,2.36,1070,0.2,9.7,1.389185421,4.999756634,11,47.39214649,8,,,2001,109,-1.261899784,S
2001-04-19,16:00,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.9,4.26,3.07,3.035833333,2.36,1070,0.2,9.7,1.389185421,4.999756634,11,47.39214649,8,,,2001,109,-1.261899784,S
2001-04-19,16:15,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,1500,,1.9,4.26,3.07,3.035833333,2.36,1070,0.2,9.7,1.389185421,4.999756634,11,47.39214649,5,,,2001,109,-1.261899784,N
2001-04-20,18:25,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.99,4.3,3.03,3.067916667,2.31,1260,0,9.2,11.85181562,-17.01649296,22.29166667,-43.62197984,6,,,2001,110,-1.121423303,N
2001-04-20,18:25,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.99,4.3,3.03,3.067916667,2.31,1260,0,9.2,11.85181562,-17.01649296,22.29166667,-43.62197984,3,,,2001,110,-1.121423303,N
2001-04-20,18:00,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.99,4.3,3.03,3.067916667,2.31,1260,0,9.2,11.85181562,-17.01649296,22.29166667,-43.62197984,8,,,2001,110,-1.121423303,S
2001-04-20,18:00,Coal Port jetty side marsh,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.99,4.3,3.03,3.067916667,2.31,1260,0,9.2,11.85181562,-17.01649296,22.29166667,-43.62197984,8,,,2001,110,-1.121423303,S
2001-04-20,18:15,East end pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,7200,,1.99,4.3,3.03,3.067916667,2.31,1260,0,9.2,11.85181562,-17.01649296,22.29166667,-43.62197984,5,,,2001,110,-1.121423303,N
2001-04-20,18:20,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,2450,,1.99,4.3,3.03,3.067916667,2.31,1260,0,9.2,11.85181562,-17.01649296,22.29166667,-43.62197984,5,,,2001,110,-1.121423303,N
2001-04-20,18:25,West end pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,5150,,1.99,4.3,3.03,3.067916667,2.31,1260,0,9.2,11.85181562,-17.01649296,22.29166667,-43.62197984,5,,,2001,110,-1.121423303,N
2001-04-23,0:00,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,8750,,1.3,4.2,3.095,2.975416667,2.9,1590,9.6,9.9,1.04E-15,15.16044443,17.66666667,100.4421014,6,,,2001,113,-0.699993859,N
2001-04-23,17:45,Brunswick Point,Brunswick Point,,FALSE,FALSE,FALSE,FALSE,FALSE,10500,,1.3,4.2,3.095,2.975416667,2.9,1590,9.6,9.9,1.04E-15,15.16044443,17.66666667,100.4421014,3,,,2001,113,-0.699993859,N
2001-04-23,17:50,Canoe Pass,Canoe Pass,,FALSE,FALSE,FALSE,FALSE,FALSE,28000,,1.3,4.2,3.095,2.975416667,2.9,1590,9.6,9.9,1.04E-15,15.16044443,17.66666667,100.4421014,1,,,2001,113,-0.699993859,N
2001-04-23,17:25,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,9000,,1.3,4.2,3.095,2.975416667,2.9,1590,9.6,9.9,1.04E-15,15.16044443,17.66666667,100.4421014,8,,,2001,113,-0.699993859,S
